redirect_type,redirect_target,old_url
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/16a-switch-and-power-meter-compact-16a-relay-and-electricity-meter/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ace-iot-gateway-and-siemens-logo/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/air-temperature-and-humidity-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/alpon-x4/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/am308-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ampsense-smart-current-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/arduino-nano-rp2040-connect/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/asset-management-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/asus-tinker-board-2s/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/asus-tinker-board-s/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/badge-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/banana-pi-bpi-m5/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/beaglebone-black/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/beaglebone-green-wireless/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/carbonless-co2-temperature-and-humidity-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/cat1-badge-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/cat1-compact-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/cat1-container-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/cat1-macro-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/cat1-macro-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/cat1-solar-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/co2-display-lite-temperature-and-humidity-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/compact-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/contact-tracing-badge/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/container-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/coral-dev-board/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/dsgw-210-iot-gateway-hub/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/eg8200-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/esp-eye/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/esp32-dev-kit-v1/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/esp32-dev-kit-v4/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/esp32-pico-kit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/helmet-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/hikey-970-development-board/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/hiletgo-esp32-dev-kit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/hummingboard-gate/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/indoor-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/iobutton-panic-button/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/iot-gateway-cell-1024/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/iotracker-multi-sensor-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/knx-ip-multi-io-580/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/lattepanda/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/lenovo-leez-sbc-p710/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/lrs10701/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/lrs20100/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/luanode32/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/lw001-bg-pro/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/m5stack-timer-camera-f/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/m5stack-timer-camera-x/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/macro-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/macro-proximity-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/macro-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/micro-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/mixed-input-8-channel-analog-cellular-logger/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ncd-vibration-temperature-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/nodemcuv2/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/nodemcuv3/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/nvidia-jetson-nano-developer-kit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/nvidia-jetson-xavier-nx-developer-kit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/odroid-xu4/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/odyssey-stm32mp157c/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/orange-pi-4/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/orange-pi-plus-2e/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/orangepi-2g-iot/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/orangepi-zero/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/pine-a64/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/positioning-water-leak-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/qualcomm-dragonboard-410c/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/radxa-rock-pro/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/raspberry-pi-3-model-B-plus/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/raspberry-pi-4/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/raspberry-pi-cm4/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/raspberry-pi-pico-w/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/raspberry-pi-zero-w/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/recomputer-r1000/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/recomputer-r1100/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/rn172wcd/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/rn320bth/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/rock-pi-4-model-b/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/rock64/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/rock960/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/s26x-lorawan-temperature-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/sensy32/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/socketsync-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/socketsync-proximity-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/soil-moisture-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/solar-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/solar-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/teltonika-rut955-and-siemens-logo/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/temco-controls-t3e-6ct-and-hum-w1/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/temco-controls-tstat-10/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/temperature-humidity-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/temphu-temperature-and-humidity-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/the-parallella-board/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/tracking-label/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/udoo-x86-ultra/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ug56-lorawan-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ug65-lorawan-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ug67-lorawan-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/up-squared-pro-ai-edge/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/upesy-esp32-wroom-devkit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/upesy-esp32-wroom-low-power-devkit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/uwb-anchor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/uwb-asset-management-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/uwb-badge-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/uwb-container-tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/valve-positioning-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vapeless-gas-detection-indoor-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vapeless-pro-gas-detection-indoor-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vibit/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vibit-bp/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vicki-smart-radiator-thermostat/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vocless-voc-temperature-and-humidity-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/vs-121/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/wemos-d1-mini-esp8266/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/wemos-d1-r2/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/wemos-lolin-oled/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/wireless-open-close-logger/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ws101-smart-button/
NOT_MIGRATED,,https://thingsboard.io/docs/devices-library/ws202-pir-and-light-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/create-device/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/deploying-edge-alongside-iot-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/edge-behind-proxy/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/edge-cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/edge-public-dashboard/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/management/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/provision-asset/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/provision-device/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/config/subscribe-to-attribute/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/devices-library/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/devices-library/nvidia-jetson-xavier-nx-developer-kit/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/devices-library/raspberry-pi-4/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/devices-library/recomputer-r1000/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/devices-library/recomputer-r1100/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/edge-architecture/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/faq/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/features/cloud-events/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/features/edge-status/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/getting-started-guides/connectivity/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/getting-started-guides/what-is-edge/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/coap-api
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/coap-api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/gateway-mqtt-api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/http-api
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/http-api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/lwm2m-api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/mcp-server/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/mqtt-api
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/mqtt-api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/protocols/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/snmp-api
NOT_MIGRATED,,https://thingsboard.io/docs/edge/reference/snmp-api/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-3-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-4-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-5-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-6-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-7-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v3-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v4-0-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v4-1-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v4-2-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/releases/releases-table/v4-3-x/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/rule-engine/provision-rule-chains/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/search/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/use-cases/data-filtering-traffic-reduce/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/use-cases/manage-alarms-rpc-requests/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/use-cases/overview/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/db-overview/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/edge-attributes/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/entities-and-relations/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/grpc-over-ssl/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/install/config/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/install/how-to-change-config/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/telemetry-sync/
NOT_MIGRATED,,https://thingsboard.io/docs/edge/user-guide/troubleshooting/
NOT_MIGRATED,,https://thingsboard.io/docs/guides/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/configuration/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-configure-gateway-using-configurator/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-connect-ble-sensor-using-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-connect-modbus-device/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-connect-opc-ua-device-to-thingsboard-ce/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-connect-opcua-server/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-enable-remote-configuration/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-enable-remote-logging/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-enable-remote-shell/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-use-gateway-rpc-methods/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-use-gateway-shell/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-use-get-set-rpc-methods/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-use-remote-converter-update/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/guides/how-to-use-rpc-modbus-connector/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/how-device-removing-renaming-works/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/install/rpi/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/install/windows/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/integration-with-telegram-bot/
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/resources/mqtt-gui-extension-configuration.json
NOT_MIGRATED,,https://thingsboard.io/docs/iot-gateway/what-is-iot-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/mobile/app-icon-splash-screen-before-v1.7/
NOT_MIGRATED,,https://thingsboard.io/docs/mobile/customization/
NOT_MIGRATED,,https://thingsboard.io/docs/mobile/qr-code-settings-before-v1.7/
NOT_MIGRATED,,https://thingsboard.io/docs/mobile/release-before-v1.7/
NOT_MIGRATED,,https://thingsboard.io/docs/mobile/search/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/api/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/application-shared-subscription/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/architecture/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/architecture-details/persistent-app-client/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/architecture-details/persistent-device-client/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/faq/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/getting-started/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/getting-started-guides/what-is-thingsboard-mqtt-broker/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/help/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/image-gallery/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/building-from-source/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/aws-cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/azure-cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/docker-compose-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/gcp-cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-aws/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-azure/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-gcp/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-minikube/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-options/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-upgrading-options/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/minikube-cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/resources/upgrade-options/docker-compose-upgrade-tbmq-with-from-version/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/resources/upgrade-options/docker-compose-upgrade-tbmq-without-from-version/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/cluster/resources/upgrade-options/k8s-upgrade-tbmq-with-from-version/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/config/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/docker/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/docker-windows/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/ie-config/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/installation-options/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/install/upgrade-instructions/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/integrations/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/integrations/http/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/integrations/kafka/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/integrations/mqtt/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/mqtt-client-credentials-management/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/other/blocked-client/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/other/health/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/other/msg-delivery-strategy/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/other/proxy-protocol/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/reference/100m-connections-performance-test/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/reference/1m-throughput-p2p-performance-test/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/reference/3m-throughput-single-node-performance-test/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/releases/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/rest-api/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/roadmap/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/search/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/authentication/basic/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/authentication/jwt/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/authentication/scram/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/authentication/x509/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/https/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/listeners/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/mqtts/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/security/overview/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/subscription/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/troubleshooting/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/backpressure/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/clean-persistent-sessions/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/integrations/how-to-connect-thingsboard-to-tbmq/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/keep-alive/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/last-will/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-broker/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-client-type/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-over-ws/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-protocol/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/qos/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/retained-messages/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/shared-subscriptions/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/topics/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/mail-server/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/monitoring/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/mqtt-client-credentials/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/sessions/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/settings/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/shared-subscriptions/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/subscriptions/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/unauthorized-clients/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/users/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/websocket-client/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/user-management/
NOT_MIGRATED,,https://thingsboard.io/docs/mqtt-broker/white-labeling/
NOT_MIGRATED,,https://thingsboard.io/docs/private-cloud/subscription/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/1m-devices-test/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/20k-devices-test/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/actions/kafka-plugin-action/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/actions/rabbitmq-plugin-action/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/actions/rest-api-call-plugin-action/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/actions/rpc-plugin-action/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/actions/send-mail-action/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/actions/telemetry-plugin-action/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/coap-api
NOT_MIGRATED,,https://thingsboard.io/docs/reference/coap-api/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/filters/device-attributes-filter/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/filters/device-telemetry-filter/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/filters/method-name-filter/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/gateway-mqtt-api/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/http-api
NOT_MIGRATED,,https://thingsboard.io/docs/reference/http-api/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/iot-platform-deployment-scenarios/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/lwm2m-api/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/mqtt-api
NOT_MIGRATED,,https://thingsboard.io/docs/reference/mqtt-api/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/mqtt-sparkplug-api/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/mqtt-v5-errors-code/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/msa/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/performance-aws-instances/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/performance-tests/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/performance-tools/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/performance/tools/java-jmx-monitoring/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/performance/tools/postgres-pgadmin-monitoring/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/performance/tools/thingsboard-performance-charts/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/kafka/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/mail/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/messaging/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/rest/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/rpc/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/sns/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/sqs/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/telemetry/
